seed,draw,parameter,rank_frac,truth,sample_mean,sample_sd
0,35,beta_r,0.855,0.9504919052124023,0.9332093000411987,0.017442507669329643
0,35,eta_col,0.385,0.8580065369606018,0.8607193827629089,0.008158079348504543
0,35,xi_reb,0.09,1.1273620128631592,1.1329913139343262,0.004815066233277321
0,35,z_A0_eff,0.47,0.8556534051895142,0.8559544086456299,0.00707091623917222
0,36,alpha,0.13,1.017428994178772,1.0227919816970825,0.00481958594173193
0,36,beta_r,0.475,1.1564401388168335,1.1565542221069336,0.017917614430189133
0,36,eta_col,0.045,0.6346522569656372,0.6417616009712219,0.004516596905887127
0,36,xi_reb,0.85,0.8950787782669067,0.8923263549804688,0.004208496771752834
0,36,z_A0_eff,0.325,0.7648317813873291,0.7659776210784912,0.0035788496024906635
0,37,alpha,0.265,0.7031463980674744,0.7132840752601624,0.014780553989112377
0,37,beta_r,0.14,0.6419496536254883,0.6639655232429504,0.020459719002246857
0,37,eta_col,0.795,0.776945948600769,0.7724639773368835,0.00611882284283638
0,37,xi_reb,0.68,0.684154212474823,0.6831226348876953,0.0028347063343971968
0,37,z_A0_eff,0.32,0.718603253364563,0.726014256477356,0.014341919682919979
0,38,alpha,0.18,0.7621103525161743,0.7685829401016235,0.007060396019369364
0,38,beta_r,0.355,0.931990385055542,0.938405454158783,0.017540493980050087
0,38,eta_col,0.48,0.7079014778137207,0.7086449265480042,0.004336223471909761
0,38,xi_reb,0.07,0.6576389670372009,0.6605777144432068,0.002164344536140561
0,38,z_A0_eff,0.09,0.8777921795845032,0.8873255848884583,0.00692386832088232
0,39,alpha,0.875,0.7253602743148804,0.7183859348297119,0.006127581465989351
0,39,beta_r,0.945,0.9728035926818848,0.9465121626853943,0.01636684685945511
0,39,eta_col,0.68,0.8850662708282471,0.8807792067527771,0.008948005735874176
0,39,xi_reb,0.15,0.7383968830108643,0.7408764362335205,0.002352021634578705
0,39,z_A0_eff,0.9,0.9460225105285645,0.9373725056648254,0.006408095825463533
1,0,alpha,0.8,0.7027767896652222,0.6953015327453613,0.008980223909020424
1,0,beta_r,0.87,0.8738349080085754,0.8569219708442688,0.015622971579432487
1,0,eta_col,0.25,0.6773703098297119,0.6801938414573669,0.0037731309421360493
1,0,xi_reb,0.495,0.4169670641422272,0.41704949736595154,0.00169910560362041
1,0,z_A0_eff,0.835,0.8019052743911743,0.7933071851730347,0.008936440572142601
1,1,alpha,0.28,0.8927000761032104,0.8997368812561035,0.013986257836222649
1,1,beta_r,0.22,0.4552282989025116,0.46193623542785645,0.00924617052078247
1,1,eta_col,0.035,0.5825845003128052,0.5891608595848083,0.003606086131185293
1,1,xi_reb,0.955,1.1789520978927612,1.1709928512573242,0.0048276521265506744
1,1,z_A0_eff,0.31,0.7125993371009827,0.716835618019104,0.010320634581148624
1,2,alpha,0.725,0.43803149461746216,0.4351215362548828,0.006916794925928116
1,2,beta_r,0.37,0.4781215190887451,0.48450103402137756,0.01590149663388729
1,2,eta_col,0.785,0.7839192152023315,0.7758958339691162,0.010177758522331715
1,2,xi_reb,0.03,0.7150644659996033,0.7202943563461304,0.002710566855967045
1,2,z_A0_eff,0.54,0.7291436195373535,0.7291207313537598,0.00829633790999651
1,3,alpha,0.91,0.8153698444366455,0.7999165058135986,0.012399356812238693
1,3,beta_r,0.945,0.4202210605144501,0.40636175870895386,0.009165682829916477
1,3,eta_col,0.16,0.6440844535827637,0.648019015789032,0.0038357721641659737
1,3,xi_reb,0.985,1.0425195693969727,1.0339722633361816,0.004173400346189737
1,3,z_A0_eff,0.965,0.9485695362091064,0.9282938241958618,0.011885453946888447
1,4,alpha,0.525,0.8825433850288391,0.8820552229881287,0.006933168508112431
1,4,beta_r,0.29,0.5874300003051758,0.5916672348976135,0.00939090084284544
1,4,eta_col,0.655,0.5820223093032837,0.5804895162582397,0.0033684272784739733
1,4,xi_reb,0.085,1.1510982513427734,1.158124566078186,0.0052811577916145325
1,4,z_A0_eff,0.64,0.878659188747406,0.8768861889839172,0.0061964597553014755
1,5,alpha,0.725,0.4471173882484436,0.44320541620254517,0.0069012390449643135
1,5,beta_r,0.315,0.7024301886558533,0.7105309963226318,0.02133309096097946
1,5,eta_col,0.71,0.8600300550460815,0.8533200025558472,0.016146773472428322
1,5,xi_reb,0.575,0.6772881746292114,0.6768878102302551,0.0034060166217386723
1,5,z_A0_eff,0.53,0.8438702821731567,0.8432253003120422,0.007620593067258596
1,6,alpha,0.035,0.8979101181030273,0.9097152948379517,0.007380000315606594
1,6,beta_r,0.83,1.0474931001663208,1.0232505798339844,0.0262379739433527
1,6,eta_col,0.0,0.7855408191680908,0.8034965991973877,0.003965025767683983
1,6,xi_reb,0.81,0.7785181999206543,0.7740809917449951,0.006296964827924967
1,6,z_A0_eff,0.02,0.7927814722061157,0.8050370812416077,0.007748215459287167
1,7,alpha,0.89,0.88371741771698,0.8735937476158142,0.008320893160998821
1,7,beta_r,0.97,0.764351487159729,0.746499240398407,0.010153531096875668
1,7,eta_col,0.925,0.9557961225509644,0.9404489398002625,0.01053586695343256
1,7,xi_reb,0.31,1.1047358512878418,1.1072100400924683,0.004699561279267073
1,7,z_A0_eff,0.925,0.9152278900146484,0.9040733575820923,0.00808034185320139
1,8,alpha,0.685,1.018296480178833,1.0104117393493652,0.01752042956650257
1,8,beta_r,0.69,0.6279361844062805,0.6198732256889343,0.01658542826771736
1,8,eta_col,0.715,0.521160364151001,0.5188412070274353,0.004969898145645857
1,8,xi_reb,0.54,0.515180766582489,0.514859676361084,0.0023923853877931833
1,8,z_A0_eff,0.605,0.7885207533836365,0.7842022180557251,0.012232190929353237
1,9,alpha,0.93,0.5311331748962402,0.517910897731781,0.008690733462572098
1,9,beta_r,0.815,1.0828863382339478,1.046647071838379,0.0402134507894516
1,9,eta_col,0.09,0.6620426177978516,0.6693622469902039,0.00679103285074234
1,9,xi_reb,0.6,0.6673201322555542,0.6663400530815125,0.0027966771740466356
1,9,z_A0_eff,0.92,0.9244202375411987,0.9111288189888,0.01026210281997919
1,10,alpha,0.865,0.6929727792739868,0.6840454936027527,0.008123762905597687
1,10,beta_r,0.85,1.012804627418518,0.9909951090812683,0.022407233715057373
1,10,eta_col,0.615,0.7933700084686279,0.7921554446220398,0.00443512387573719
1,10,xi_reb,0.695,1.070155382156372,1.0681326389312744,0.0038099910598248243
1,10,z_A0_eff,0.91,0.7345634698867798,0.7240847945213318,0.007698955945670605
1,11,alpha,0.715,1.0950719118118286,1.0902743339538574,0.00740357069298625
1,11,beta_r,0.205,0.8455485105514526,0.8562197685241699,0.011488453485071659
1,11,eta_col,0.005,0.5916694402694702,0.6002834439277649,0.0032676951959729195
1,11,xi_reb,0.665,1.1778322458267212,1.1763174533843994,0.0037877908907830715
1,11,z_A0_eff,0.875,0.9105016589164734,0.9041733741760254,0.005589665845036507
1,12,alpha,0.85,1.0670764446258545,1.0627211332321167,0.004310146905481815
1,12,beta_r,0.325,0.583610475063324,0.5865532755851746,0.005624344106763601
1,12,eta_col,0.54,0.8563224077224731,0.8558840751647949,0.00258758757263422
1,12,xi_reb,0.14,0.9875767230987549,0.9917628765106201,0.004150416702032089
1,12,z_A0_eff,0.645,0.719657301902771,0.7189511060714722,0.002375885844230652
1,13,alpha,0.645,0.5282289981842041,0.5244609713554382,0.00890298094600439
1,13,beta_r,0.705,0.6708518266677856,0.6603808403015137,0.017629390582442284
1,13,eta_col,0.575,0.931180477142334,0.9284378290176392,0.01355909276753664
1,13,xi_reb,0.355,1.0632787942886353,1.0650320053100586,0.005590600892901421
1,13,z_A0_eff,0.715,0.7089877724647522,0.704678475856781,0.008038793690502644
1,14,alpha,0.755,1.0373051166534424,1.0349586009979248,0.0035421529319137335
1,14,beta_r,0.965,1.1454323530197144,1.1238480806350708,0.013421977870166302
1,14,eta_col,0.84,0.8951960802078247,0.8927554488182068,0.0022869042586535215
1,14,xi_reb,0.755,0.601179838180542,0.5994963049888611,0.0021221262868493795
1,14,z_A0_eff,0.43,0.8144038319587708,0.8147989511489868,0.0022698212414979935
1,15,alpha,0.17,0.48033618927001953,0.4883018434047699,0.008752740919589996
1,15,beta_r,0.27,0.48854565620422363,0.49890807271003723,0.015392620116472244
1,15,eta_col,0.81,0.9242940545082092,0.9096148610115051,0.017218511551618576
1,15,xi_reb,0.005,0.8565549254417419,0.8657675385475159,0.004155304748564959
1,15,z_A0_eff,0.115,0.8226703405380249,0.8335012793540955,0.009857387281954288
1,16,alpha,0.84,1.028302550315857,1.0253406763076782,0.0035701284650713205
1,16,beta_r,0.755,1.1500284671783447,1.1408605575561523,0.01260808203369379
1,16,eta_col,0.92,0.8640550374984741,0.8594886660575867,0.003378829685971141
1,16,xi_reb,0.21,0.8390694260597229,0.8414007425308228,0.00298735941760242
1,16,z_A0_eff,0.975,0.9481809139251709,0.9422498941421509,0.0029084396082907915
1,17,alpha,0.075,1.1241999864578247,1.1403093338012695,0.010970956645905972
1,17,beta_r,0.73,0.7561745047569275,0.7495644092559814,0.010859508067369461
1,17,eta_col,0.91,0.6867108941078186,0.6804384589195251,0.005262110847979784
1,17,xi_reb,0.315,0.8275312185287476,0.8287013173103333,0.002568869385868311
1,17,z_A0_eff,0.095,0.8071972131729126,0.8164092898368835,0.0062571000307798386
1,18,alpha,0.125,0.4829145669937134,0.4928972125053406,0.008847718127071857
1,18,beta_r,0.14,0.7996320724487305,0.82606041431427,0.026310591027140617
1,18,eta_col,0.82,0.9527183771133423,0.9387087821960449,0.016080254688858986
1,18,xi_reb,0.12,0.6299008131027222,0.6338436603546143,0.003205404616892338
1,18,z_A0_eff,0.07,0.7367551326751709,0.749484121799469,0.008941518142819405
1,19,alpha,0.38,1.055747389793396,1.058587908744812,0.009098327718675137
1,19,beta_r,0.35,1.0013819932937622,1.006819248199463,0.014334214851260185
1,19,eta_col,0.635,0.704978346824646,0.7037096619606018,0.004588783718645573
1,19,xi_reb,0.87,0.5136333107948303,0.5119178891181946,0.0016164632979780436
1,19,z_A0_eff,0.315,0.795634388923645,0.7981463670730591,0.006074654404073954
1,20,alpha,0.055,0.602769136428833,0.613208532333374,0.007257800083607435
1,20,beta_r,0.085,1.0662239789962769,1.1019487380981445,0.02641323208808899
1,20,eta_col,0.475,0.5615596175193787,0.5622912049293518,0.004163190256804228
1,20,xi_reb,0.715,1.140663743019104,1.1385595798492432,0.004947333130985498
1,20,z_A0_eff,0.035,0.7922631502151489,0.8033727407455444,0.006878437474370003
1,21,alpha,0.22,0.9753545522689819,0.9782693386077881,0.0034941642079502344
1,21,beta_r,0.69,0.6734708547592163,0.670581579208374,0.006583899259567261
1,21,eta_col,0.78,0.7993841171264648,0.7970654368400574,0.0029994396027177572
1,21,xi_reb,0.235,0.8630902767181396,0.8652610778808594,0.003019117284566164
1,21,z_A0_eff,0.8,0.8023146390914917,0.8007731437683105,0.0019681549165397882
1,22,alpha,0.815,0.8457386493682861,0.8424554467201233,0.0033816173672676086
1,22,beta_r,0.65,0.80809485912323,0.8054179549217224,0.007526137866079807
1,22,eta_col,0.98,0.8655246496200562,0.8564493656158447,0.004929296672344208
1,22,xi_reb,0.23,1.1803330183029175,1.1839922666549683,0.005283871199935675
1,22,z_A0_eff,0.5,0.8178579807281494,0.8178755044937134,0.0025015727151185274
1,23,alpha,0.975,1.192360281944275,1.174262285232544,0.008677813224494457
1,23,beta_r,0.69,0.8777749538421631,0.871172308921814,0.012823207303881645
1,23,eta_col,0.5,0.5432580709457397,0.5436192154884338,0.0039474861696362495
1,23,xi_reb,0.675,0.867707371711731,0.866413950920105,0.0031538226176053286
1,23,z_A0_eff,0.97,0.9445160627365112,0.9310893416404724,0.007382924202829599
1,24,alpha,0.77,1.145095705986023,1.141223430633545,0.005035792011767626
1,24,beta_r,0.6,0.5652204155921936,0.5638576745986938,0.005314062815159559
1,24,eta_col,0.94,0.8332523703575134,0.8294317126274109,0.0024608918465673923
1,24,xi_reb,0.215,0.8328732848167419,0.8351452350616455,0.0031459410674870014
1,24,z_A0_eff,0.895,0.783968448638916,0.7815388441085815,0.002181355142965913
1,25,alpha,0.805,1.0040006637573242,1.00148606300354,0.0029725604690611362
1,25,beta_r,0.35,1.0929181575775146,1.0983400344848633,0.011738193221390247
1,25,eta_col,0.27,0.8643999099731445,0.8667920827865601,0.003895389148965478
1,25,xi_reb,0.995,0.41066694259643555,0.4052561819553375,0.002266138792037964
1,25,z_A0_eff,0.965,0.9372872710227966,0.9328882694244385,0.0023649863433092833
1,26,alpha,0.325,0.8069009780883789,0.810360312461853,0.009581183083355427
1,26,beta_r,0.37,0.9600703716278076,0.9670258164405823,0.02207726612687111
1,26,eta_col,0.885,0.5615899562835693,0.5575656890869141,0.0034726429730653763
1,26,xi_reb,0.585,0.5203021764755249,0.5200390815734863,0.0017576359678059816
1,26,z_A0_eff,0.325,0.7441658973693848,0.7473139762878418,0.008185832761228085
1,27,alpha,0.615,1.0767537355422974,1.0745916366577148,0.0054175094701349735
1,27,beta_r,0.745,0.44502902030944824,0.4428365230560303,0.0032393946312367916
1,27,eta_col,0.59,0.8425829410552979,0.8420978784561157,0.0027657297905534506
1,27,xi_reb,0.66,0.5493372082710266,0.5487593412399292,0.0018690575379878283
1,27,z_A0_eff,0.615,0.7337992191314697,0.7329559326171875,0.003106423420831561
1,28,alpha,0.8,0.8403050303459167,0.835287868976593,0.007743022870272398
1,28,beta_r,0.605,0.585689902305603,0.5836683511734009,0.007219563703984022
1,28,eta_col,0.935,0.8417552709579468,0.8335227966308594,0.0052216085605323315
1,28,xi_reb,0.195,1.1907809972763062,1.1940230131149292,0.004153191577643156
1,28,z_A0_eff,0.71,0.8584001660346985,0.8548480868339539,0.006225927267223597
1,29,alpha,0.98,0.4112418591976166,0.3958372473716736,0.007025124039500952
1,29,beta_r,0.985,1.0682083368301392,0.9668494462966919,0.04742352291941643
1,29,eta_col,0.94,0.5245238542556763,0.5171676874160767,0.004092988092452288
1,29,xi_reb,0.235,0.5486536026000977,0.5498847365379333,0.0019748257473111153
1,29,z_A0_eff,0.995,0.744953453540802,0.7262445092201233,0.007100078742951155
1,30,alpha,0.44,1.0708801746368408,1.0716519355773926,0.0053169201128184795
1,30,beta_r,0.02,0.45022937655448914,0.45808032155036926,0.003447666997089982
1,30,eta_col,0.715,0.9497731328010559,0.9487146139144897,0.007209499832242727
1,30,xi_reb,0.16,0.49471837282180786,0.4966031610965729,0.0018090525409206748
1,30,z_A0_eff,0.36,0.7267682552337646,0.7276673913002014,0.002832536119967699
1,31,alpha,0.59,1.0365325212478638,1.0363373756408691,0.0031736413948237896
1,31,beta_r,0.68,0.8609557747840881,0.8558452129364014,0.009300570003688335
1,31,eta_col,0.79,0.9968453645706177,0.9944774508476257,0.0032938725780695677
1,31,xi_reb,0.695,0.6231685280799866,0.6219844818115234,0.0020628373604267836
1,31,z_A0_eff,0.735,0.7784084677696228,0.7771036624908447,0.002163237426429987
1,32,alpha,0.745,0.9218368530273438,0.9165177941322327,0.008837061002850533
1,32,beta_r,0.81,1.1643948554992676,1.144754409790039,0.022820256650447845
1,32,eta_col,0.49,0.5997028350830078,0.6001306772232056,0.004963596351444721
1,32,xi_reb,0.32,0.4195096492767334,0.4203703999519348,0.001758570084348321
1,32,z_A0_eff,0.73,0.716081440448761,0.7126507759094238,0.006021855399012566
1,33,alpha,0.985,1.191076397895813,1.1817818880081177,0.0037965895608067513
1,33,beta_r,0.245,0.5802904367446899,0.5831884145736694,0.004131570924073458
1,33,eta_col,0.095,0.9167335033416748,0.919522225856781,0.0024123922921717167
1,33,xi_reb,0.65,0.4889545440673828,0.488032728433609,0.002806589938700199
1,33,z_A0_eff,0.845,0.947266697883606,0.9451550841331482,0.0026330389082431793
1,34,alpha,0.15,0.6227812170982361,0.6343362927436829,0.011250907555222511
1,34,beta_r,0.275,1.1130040884017944,1.1324315071105957,0.03595146909356117
1,34,eta_col,0.885,0.907027006149292,0.8906543850898743,0.01480976864695549
1,34,xi_reb,0.375,0.7680820822715759,0.7693091034889221,0.004222170915454626
1,34,z_A0_eff,0.195,0.8051968812942505,0.816204845905304,0.012508993037045002
1,35,alpha,0.43,0.7114617228507996,0.7118636965751648,0.006854104809463024
1,35,beta_r,0.87,0.9504919052124023,0.9332380890846252,0.015475369989871979
1,35,eta_col,0.335,0.8580065369606018,0.861417293548584,0.008083567954599857
1,35,xi_reb,0.41,1.1273620128631592,1.128504753112793,0.004197309724986553
1,35,z_A0_eff,0.51,0.8556534051895142,0.8544806838035583,0.006911235395818949
1,36,alpha,0.635,1.017428994178772,1.0152629613876343,0.007017448078840971
1,36,beta_r,0.86,1.1564401388168335,1.1358016729354858,0.020389359444379807
1,36,eta_col,0.405,0.6346522569656372,0.6358186602592468,0.005277292337268591
1,36,xi_reb,0.635,0.8950787782669067,0.8944568037986755,0.002819148590788245
1,36,z_A0_eff,0.86,0.7648317813873291,0.7605482339859009,0.00453107850626111
1,37,alpha,0.025,0.7031463980674744,0.7305401563644409,0.013516057282686234
1,37,beta_r,0.095,0.6419496536254883,0.6694995760917664,0.02166728489100933
1,37,eta_col,0.64,0.776945948600769,0.774251401424408,0.0066919466480612755
1,37,xi_reb,0.555,0.684154212474823,0.6839954853057861,0.0029780566692352295
1,37,z_A0_eff,0.02,0.718603253364563,0.7413346767425537,0.012615205720067024
1,38,alpha,0.295,0.7621103525161743,0.7679939270019531,0.020276697352528572
1,38,beta_r,0.49,0.931990385055542,0.934742271900177,0.017438944429159164
1,38,eta_col,0.76,0.7079014778137207,0.705329418182373,0.0039999233558773994
1,38,xi_reb,0.67,0.6576389670372009,0.656663179397583,0.0022414340637624264
1,38,z_A0_eff,0.28,0.8777921795845032,0.883098840713501,0.009122571907937527
1,39,alpha,0.835,0.7253602743148804,0.7190687656402588,0.006235751323401928
1,39,beta_r,0.93,0.9728035926818848,0.9494141936302185,0.016698313876986504
1,39,eta_col,0.82,0.8850662708282471,0.8743079900741577,0.012595388107001781
1,39,xi_reb,0.18,0.7383968830108643,0.7409579753875732,0.003229758469387889
1,39,z_A0_eff,0.865,0.9460225105285645,0.9390272498130798,0.0064064511097967625
2,0,alpha,0.675,0.7027767896652222,0.6994735598564148,0.006900629960000515
2,0,beta_r,0.355,0.8738349080085754,0.880128800868988,0.016180789098143578
2,0,eta_col,0.63,0.6773703098297119,0.676250159740448,0.003455209080129862
2,0,xi_reb,0.51,0.4169670641422272,0.41682204604148865,0.0019543818198144436
2,0,z_A0_eff,0.66,0.8019052743911743,0.7990840673446655,0.007071501109749079
2,1,alpha,0.435,0.8927000761032104,0.8949461579322815,0.014097172766923904
2,1,beta_r,0.61,0.4552282989025116,0.4530298709869385,0.01099272072315216
2,1,eta_col,0.29,0.5825845003128052,0.5848550796508789,0.004219530150294304
2,1,xi_reb,0.835,1.1789520978927612,1.1744543313980103,0.005142016801983118
2,1,z_A0_eff,0.52,0.7125993371009827,0.7136256694793701,0.010341192595660686
2,2,alpha,0.595,0.43803149461746216,0.43608948588371277,0.00906932633370161
2,2,beta_r,0.22,0.4781215190887451,0.48992621898651123,0.016580427065491676
2,2,eta_col,0.45,0.7839192152023315,0.7847421169281006,0.009183633141219616
2,2,xi_reb,0.12,0.7150644659996033,0.7180101275444031,0.002751723164692521
2,2,z_A0_eff,0.46,0.7291436195373535,0.7303129434585571,0.009791742078959942
2,3,alpha,0.945,0.8153698444366455,0.8008700609207153,0.009907247498631477
2,3,beta_r,0.965,0.4202210605144501,0.4068419337272644,0.008514003828167915
2,3,eta_col,1.0,0.6440844535827637,0.6331366896629333,0.003942073322832584
2,3,xi_reb,0.01,1.0425195693969727,1.0508085489273071,0.00399404251947999
2,3,z_A0_eff,0.99,0.9485695362091064,0.9324233531951904,0.00998174399137497
2,4,alpha,0.8,0.8825433850288391,0.8777462840080261,0.006381523795425892
2,4,beta_r,0.46,0.5874300003051758,0.5876575708389282,0.00841846689581871
2,4,eta_col,0.285,0.5820223093032837,0.5838688611984253,0.0034999141935259104
2,4,xi_reb,0.69,1.1510982513427734,1.1488850116729736,0.005184972658753395
2,4,z_A0_eff,0.76,0.878659188747406,0.8757420182228088,0.005550800822675228
2,5,alpha,0.81,0.4471173882484436,0.4399353861808777,0.008759022690355778
2,5,beta_r,0.655,0.7024301886558533,0.6948478817939758,0.02216215990483761
2,5,eta_col,0.315,0.8600300550460815,0.8674300909042358,0.015297056175768375
2,5,xi_reb,0.06,0.6772881746292114,0.6821116805076599,0.003349542384967208
2,5,z_A0_eff,0.63,0.8438702821731567,0.8408709168434143,0.009763979353010654
2,6,alpha,0.865,0.8979101181030273,0.8914391994476318,0.006544548086822033
2,6,beta_r,1.0,1.0474931001663208,0.9830456376075745,0.02452479861676693
2,6,eta_col,0.875,0.7855408191680908,0.7802156209945679,0.005043381359428167
2,6,xi_reb,0.125,0.7785181999206543,0.7826017737388611,0.0038017851766198874
2,6,z_A0_eff,0.87,0.7927814722061157,0.7871536016464233,0.005548158194869757
2,7,alpha,0.7,0.88371741771698,0.8792917132377625,0.008965888991951942
2,7,beta_r,0.97,0.764351487159729,0.7406017184257507,0.01266895979642868
2,7,eta_col,0.915,0.9557961225509644,0.9442973136901855,0.00931793637573719
2,7,xi_reb,0.245,1.1047358512878418,1.1074950695037842,0.004160453099757433
2,7,z_A0_eff,0.665,0.9152278900146484,0.9116227030754089,0.010237740352749825
2,8,alpha,0.59,1.018296480178833,1.011772632598877,0.017854180186986923
2,8,beta_r,0.495,0.6279361844062805,0.6260809898376465,0.01744077168405056
2,8,eta_col,0.365,0.521160364151001,0.522574245929718,0.004454970359802246
2,8,xi_reb,0.88,0.515180766582489,0.5127294659614563,0.001956038875505328
2,8,z_A0_eff,0.61,0.7885207533836365,0.7836245894432068,0.013117123395204544
2,9,alpha,0.89,0.5311331748962402,0.5204737782478333,0.008602040819823742
2,9,beta_r,0.92,1.0828863382339478,1.0351089239120483,0.03512377664446831
2,9,eta_col,0.02,0.6620426177978516,0.6754544973373413,0.0065594809129834175
2,9,xi_reb,0.52,0.6673201322555542,0.6672050952911377,0.0024184633512049913
2,9,z_A0_eff,0.87,0.9244202375411987,0.9132747054100037,0.009747582487761974
2,10,alpha,0.615,0.6929727792739868,0.6909417510032654,0.006084774155169725
2,10,beta_r,0.935,1.012804627418518,0.9826117753982544,0.019569694995880127
2,10,eta_col,0.635,0.7933700084686279,0.7919511198997498,0.004695562645792961
2,10,xi_reb,0.825,1.070155382156372,1.067209005355835,0.0037263850681483746
2,10,z_A0_eff,0.77,0.7345634698867798,0.7296726703643799,0.005989451427012682
2,11,alpha,0.265,1.0950719118118286,1.0989500284194946,0.006131170783191919
2,11,beta_r,0.2,0.8455485105514526,0.8534632325172424,0.010206234641373158
2,11,eta_col,0.195,0.5916694402694702,0.5945183634757996,0.0035345933865755796
2,11,xi_reb,0.815,1.1778322458267212,1.1745247840881348,0.00414504436776042
2,11,z_A0_eff,0.435,0.9105016589164734,0.9117176532745361,0.004624944645911455
2,12,alpha,0.51,1.0670764446258545,1.0676016807556152,0.0055368803441524506
2,12,beta_r,0.28,0.583610475063324,0.5869075655937195,0.006090891547501087
2,12,eta_col,0.28,0.8563224077224731,0.8582866787910461,0.0036509274505078793
2,12,xi_reb,0.205,0.9875767230987549,0.9904811382293701,0.0037211840972304344
2,12,z_A0_eff,0.5,0.719657301902771,0.7199337482452393,0.0030896810349076986
2,13,alpha,0.77,0.5282289981842041,0.5232872366905212,0.006956682540476322
2,13,beta_r,0.825,0.6708518266677856,0.6562352180480957,0.016309302300214767
2,13,eta_col,0.7,0.931180477142334,0.9250608682632446,0.011740281246602535
2,13,xi_reb,0.225,1.0632787942886353,1.06687593460083,0.0044512818567454815
2,13,z_A0_eff,0.825,0.7089877724647522,0.7031750679016113,0.006955787073820829
2,14,alpha,0.865,1.0373051166534424,1.0337871313095093,0.003643242409452796
2,14,beta_r,0.75,1.1454323530197144,1.1343868970870972,0.018023468554019928
2,14,eta_col,0.565,0.8951960802078247,0.8947865962982178,0.0037590956781059504
2,14,xi_reb,0.435,0.601179838180542,0.601348340511322,0.0023758276365697384
2,14,z_A0_eff,0.66,0.8144038319587708,0.8138158321380615,0.0024864438455551863
2,15,alpha,0.28,0.48033618927001953,0.4866725206375122,0.010482612065970898
2,15,beta_r,0.28,0.48854565620422363,0.49849405884742737,0.016620147973299026
2,15,eta_col,0.685,0.9242940545082092,0.9187402129173279,0.013603798113763332
2,15,xi_reb,0.575,0.8565549254417419,0.8578144907951355,0.02790580317378044
2,15,z_A0_eff,0.21,0.8226703405380249,0.8329878449440002,0.011883147060871124
2,16,alpha,0.705,1.028302550315857,1.0273507833480835,0.010091329924762249
2,16,beta_r,0.895,1.1500284671783447,1.1280654668807983,0.01672370918095112
2,16,eta_col,0.465,0.8640550374984741,0.8644400238990784,0.004376483615487814
2,16,xi_reb,0.82,0.8390694260597229,0.8368440866470337,0.0027304417453706264
2,16,z_A0_eff,0.795,0.9481809139251709,0.9459847807884216,0.003661416471004486
2,17,alpha,0.025,1.1241999864578247,1.1413935422897339,0.009158444590866566
2,17,beta_r,0.295,0.7561745047569275,0.7615358233451843,0.010758192278444767
2,17,eta_col,0.465,0.6867108941078186,0.6873204112052917,0.005260291509330273
2,17,xi_reb,0.575,0.8275312185287476,0.8270568251609802,0.0029275272972881794
2,17,z_A0_eff,0.03,0.8071972131729126,0.8189684152603149,0.005933396518230438
2,18,alpha,0.015,0.4829145669937134,0.4977576434612274,0.007174968253821135
2,18,beta_r,0.225,0.7996320724487305,0.8208787441253662,0.02587941661477089
2,18,eta_col,0.755,0.9527183771133423,0.9434072971343994,0.012514851056039333
2,18,xi_reb,0.065,0.6299008131027222,0.63375324010849,0.002808941528201103
2,18,z_A0_eff,0.03,0.7367551326751709,0.7518010139465332,0.007036292459815741
2,19,alpha,0.245,1.055747389793396,1.0600885152816772,0.009203420951962471
2,19,beta_r,0.045,1.0013819932937622,1.0268934965133667,0.016710521653294563
2,19,eta_col,0.465,0.704978346824646,0.7053407430648804,0.004646780900657177
2,19,xi_reb,0.33,0.5136333107948303,0.5144675374031067,0.0020068613812327385
2,19,z_A0_eff,0.205,0.795634388923645,0.8001214861869812,0.006883066147565842
2,20,alpha,0.035,0.602769136428833,0.6154994964599609,0.006606708280742168
2,20,beta_r,0.075,1.0662239789962769,1.1094094514846802,0.028371360152959824
2,20,eta_col,0.47,0.5615596175193787,0.5617387294769287,0.0038684066385030746
2,20,xi_reb,0.285,1.140663743019104,1.1428402662277222,0.003651456208899617
2,20,z_A0_eff,0.045,0.7922631502151489,0.802506685256958,0.006225357297807932
2,21,alpha,0.685,0.9753545522689819,0.9736286401748657,0.003746406640857458
2,21,beta_r,0.91,0.6734708547592163,0.6651936173439026,0.006667072884738445
2,21,eta_col,0.455,0.7993841171264648,0.7998419404029846,0.0030509799253195524
2,21,xi_reb,0.395,0.8630902767181396,0.8638758659362793,0.002781996736302972
2,21,z_A0_eff,0.7,0.8023146390914917,0.8013418316841125,0.0025040211621671915
2,22,alpha,0.965,0.8457386493682861,0.8393844366073608,0.0034045279026031494
2,22,beta_r,0.71,0.80809485912323,0.8025305271148682,0.012054425664246082
2,22,eta_col,0.415,0.8655246496200562,0.8662934899330139,0.00502780033275485
2,22,xi_reb,0.045,1.1803330183029175,1.187943696975708,0.004401045385748148
2,22,z_A0_eff,0.615,0.8178579807281494,0.8170117735862732,0.003033858723938465
2,23,alpha,0.84,1.192360281944275,1.1838459968566895,0.008328249678015709
2,23,beta_r,0.455,0.8777749538421631,0.8793287873268127,0.011190571822226048
2,23,eta_col,0.405,0.5432580709457397,0.5440542101860046,0.0033946619369089603
2,23,xi_reb,0.97,0.867707371711731,0.8630225658416748,0.0024317370261996984
2,23,z_A0_eff,0.84,0.9445160627365112,0.9387891292572021,0.006176626775413752
